timestamp,event_name,event_source,principal_type,principal_arn,username,source_ip,error_code,aws_region,label,attack_technique
2023-07-10 11:58:28+00:00,Decrypt,kms.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,AWS Internal,,us-east-1,0,
2023-07-10 11:58:28+00:00,Decrypt,kms.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,AWS Internal,,us-east-1,0,
2023-07-10 11:58:28+00:00,Decrypt,kms.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,AWS Internal,,us-east-1,0,
2023-07-10 11:58:28+00:00,DescribeParameters,ssm.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:58:28+00:00,GetParameters,ssm.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:58:28+00:00,GetParameters,ssm.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:58:28+00:00,Decrypt,kms.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,AWS Internal,,us-east-1,0,
2023-07-10 11:58:28+00:00,Decrypt,kms.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,AWS Internal,,us-east-1,0,
2023-07-10 11:58:37+00:00,DescribeAccountAttributes,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:58:47+00:00,DescribeAccountAttributes,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:59:02+00:00,DeleteTrail,cloudtrail.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,TrailNotFoundException,us-east-1,1,defense-evasion
2023-07-10 11:59:02+00:00,DescribeAccountAttributes,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:59:24+00:00,GetUser,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:59:51+00:00,DescribeAccountAttributes,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:59:56+00:00,GetUser,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:59:56+00:00,GetUser,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:59:57+00:00,CreateBucket,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:59:57+00:00,GetBucketTagging,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,NoSuchTagSet,us-east-1,0,
2023-07-10 11:59:58+00:00,PutBucketPolicy,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,1,exfiltration
2023-07-10 11:59:58+00:00,PutBucketTagging,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:59:59+00:00,GetBucketPolicy,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:00+00:00,GetBucketAcl,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:00+00:00,GetBucketWebsite,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,NoSuchWebsiteConfiguration,us-east-1,0,
2023-07-10 12:00:00+00:00,GetBucketCors,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,NoSuchCORSConfiguration,us-east-1,0,
2023-07-10 12:00:01+00:00,GetAccelerateConfiguration,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:01+00:00,GetBucketVersioning,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:02+00:00,GetBucketLogging,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:02+00:00,GetBucketLifecycle,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,NoSuchLifecycleConfiguration,us-east-1,0,
2023-07-10 12:00:02+00:00,GetBucketRequestPayment,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:03+00:00,GetBucketReplication,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,ReplicationConfigurationNotFoundError,us-east-1,0,
2023-07-10 12:00:03+00:00,GetBucketEncryption,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:04+00:00,GetBucketObjectLockConfiguration,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,ObjectLockConfigurationNotFoundError,us-east-1,0,
2023-07-10 12:00:05+00:00,GetBucketTagging,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:05+00:00,GetBucketAcl,s3.amazonaws.com,AWSService,,,cloudtrail.amazonaws.com,,us-east-1,0,
2023-07-10 12:00:05+00:00,CreateTrail,cloudtrail.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:05+00:00,StartLogging,cloudtrail.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:06+00:00,ListTags,cloudtrail.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:06+00:00,DescribeTrails,cloudtrail.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:07+00:00,GetTrailStatus,cloudtrail.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:07+00:00,GetEventSelectors,cloudtrail.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:08+00:00,PutEventSelectors,cloudtrail.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,1,defense-evasion
2023-07-10 12:00:18+00:00,DescribeAccountAttributes,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:22+00:00,GetUser,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:23+00:00,CreateBucket,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:23+00:00,GetUser,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:24+00:00,GetBucketTagging,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,NoSuchTagSet,us-east-1,0,
2023-07-10 12:00:24+00:00,PutBucketTagging,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:25+00:00,PutBucketPolicy,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,1,exfiltration
2023-07-10 12:00:26+00:00,GetBucketCors,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,NoSuchCORSConfiguration,us-east-1,0,
2023-07-10 12:00:26+00:00,GetBucketPolicy,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:26+00:00,GetBucketAcl,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:27+00:00,GetBucketWebsite,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,NoSuchWebsiteConfiguration,us-east-1,0,
2023-07-10 12:00:27+00:00,GetBucketVersioning,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:28+00:00,GetBucketRequestPayment,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:28+00:00,GetAccelerateConfiguration,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:28+00:00,GetBucketLogging,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:29+00:00,GetBucketLifecycle,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,NoSuchLifecycleConfiguration,us-east-1,0,
2023-07-10 12:00:29+00:00,GetBucketReplication,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,ReplicationConfigurationNotFoundError,us-east-1,0,
2023-07-10 12:00:30+00:00,GetBucketEncryption,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:30+00:00,GetBucketObjectLockConfiguration,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,ObjectLockConfigurationNotFoundError,us-east-1,0,
2023-07-10 12:00:31+00:00,GetBucketTagging,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:31+00:00,GetBucketAcl,s3.amazonaws.com,AWSService,,,cloudtrail.amazonaws.com,,us-east-1,0,
2023-07-10 12:00:31+00:00,CreateTrail,cloudtrail.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:32+00:00,StartLogging,cloudtrail.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:32+00:00,DescribeTrails,cloudtrail.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:33+00:00,GetEventSelectors,cloudtrail.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:33+00:00,GetTrailStatus,cloudtrail.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:33+00:00,ListTags,cloudtrail.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:35+00:00,PutBucketLifecycle,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:41+00:00,DescribeAccountAttributes,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:00:42+00:00,StopLogging,cloudtrail.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,TrailNotFoundException,us-east-1,1,defense-evasion
2023-07-10 12:01:22+00:00,DescribeAccountAttributes,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:01:23+00:00,StopLogging,cloudtrail.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,TrailNotFoundException,us-east-1,1,defense-evasion
2023-07-10 12:01:27+00:00,StopLogging,cloudtrail.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,TrailNotFoundException,us-east-1,1,defense-evasion
2023-07-10 12:01:27+00:00,DescribeAccountAttributes,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:01:46+00:00,DescribeAccountAttributes,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:01:50+00:00,GetUser,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:01:51+00:00,GetUser,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:01:51+00:00,GetCallerIdentity,sts.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:01:52+00:00,CreateRole,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,1,persistence
2023-07-10 12:01:52+00:00,PutRolePolicy,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,1,privilege-escalation
2023-07-10 12:01:53+00:00,ListRolePolicies,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:01:53+00:00,GetRole,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:01:54+00:00,GetRolePolicy,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:01:54+00:00,ListAttachedRolePolicies,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:01:54+00:00,GetRegionOptStatus,account.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 12:01:55+00:00,AssumeRole,sts.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,AccessDenied,us-east-1,0,
2023-07-10 12:01:56+00:00,AssumeRole,sts.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,AccessDenied,us-east-1,0,
2023-07-10 12:01:59+00:00,AssumeRole,sts.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,AccessDenied,us-east-1,0,
2023-07-10 12:02:01+00:00,UpdateInstanceInformation,ssm.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-steal-credentials-role/i-0dbc91f429e48eeed,,3.225.16.109,,us-east-1,0,
2023-07-10 12:02:04+00:00,AssumeRole,sts.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:04+00:00,AssumeRole,sts.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:05+00:00,LeaveOrganization,organizations.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-leave-org-role/aws-go-sdk-1688990515440126480,,192.168.10.20,AccessDenied,us-east-1,0,
2023-07-10 12:02:15+00:00,DescribeAccountAttributes,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:19+00:00,GetUser,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:19+00:00,GetUser,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:20+00:00,CreateVpc,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:20+00:00,CreateRole,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,1,persistence
2023-07-10 12:02:20+00:00,GetRole,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:20+00:00,DescribeLogGroups,logs.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:20+00:00,CreateLogGroup,logs.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:21+00:00,DescribeVpcs,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:21+00:00,ListRolePolicies,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:21+00:00,DescribeVpcs,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:21+00:00,ListAttachedRolePolicies,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:21+00:00,DescribeVpcClassicLink,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:21+00:00,ListTagsLogGroup,logs.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:22+00:00,DescribeVpcClassicLinkDnsSupport,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:22+00:00,GetRolePolicy,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:22+00:00,PutRolePolicy,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,1,privilege-escalation
2023-07-10 12:02:22+00:00,DescribeVpcAttribute,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:23+00:00,DescribeVpcAttribute,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:23+00:00,DescribeNetworkAcls,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:24+00:00,DescribeSecurityGroups,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:24+00:00,DescribeRouteTables,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:25+00:00,CreateFlowLogs,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:25+00:00,DescribeFlowLogs,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:26+00:00,DeleteFlowLogs,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:36+00:00,DescribeAccountAttributes,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:40+00:00,GetUser,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:41+00:00,GetUser,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:41+00:00,GetCallerIdentity,sts.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:42+00:00,DescribeEventAggregates,health.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 12:02:42+00:00,DescribeEventAggregates,health.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,health.amazonaws.com,,us-east-1,0,
2023-07-10 12:02:42+00:00,PutRolePolicy,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,1,privilege-escalation
2023-07-10 12:02:42+00:00,CreateRole,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,1,persistence
2023-07-10 12:02:43+00:00,GetRole,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:43+00:00,ListRolePolicies,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:44+00:00,GetRolePolicy,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:44+00:00,ListAttachedRolePolicies,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:45+00:00,AssumeRole,sts.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,AccessDenied,us-east-1,0,
2023-07-10 12:02:46+00:00,AssumeRole,sts.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,AccessDenied,us-east-1,0,
2023-07-10 12:02:49+00:00,AssumeRole,sts.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,AccessDenied,us-east-1,0,
2023-07-10 12:02:54+00:00,AssumeRole,sts.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:54+00:00,AssumeRole,sts.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 12:02:55+00:00,DescribeInstanceAttribute,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,0,
2023-07-10 12:02:55+00:00,DescribeInstanceAttribute,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,0,
2023-07-10 12:02:55+00:00,DescribeInstanceAttribute,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,0,
2023-07-10 12:02:55+00:00,DescribeInstanceAttribute,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,0,
2023-07-10 12:02:55+00:00,DescribeInstanceAttribute,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,0,
2023-07-10 12:02:55+00:00,DescribeInstanceAttribute,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,0,
2023-07-10 12:02:56+00:00,DescribeInstanceAttribute,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,0,
2023-07-10 12:02:56+00:00,DescribeInstanceAttribute,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,0,
2023-07-10 12:02:56+00:00,DescribeInstanceAttribute,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,0,
2023-07-10 12:02:56+00:00,DescribeInstanceAttribute,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,0,
2023-07-10 12:02:56+00:00,DescribeInstanceAttribute,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,0,
