log_id,username,timestamp,no_mfa,mfa_absent,principal_type_prior_risk,principal_type_idx,has_access_key,action_velocity,is_new_action,session_duration_normalized,events_per_minute_normalized,time_sin,time_cos,is_weekend,is_off_hours,action_risk_prior,event_name_idx,event_source_idx,is_write_action,read_only_absent,has_error,is_access_denied,is_iam_event,is_recon_action,is_defense_evasion,is_get_caller_identity,is_malicious_user_agent,is_public_ip,params_length_normalized,targets_sensitive_resource,is_non_default_region,is_create_key,is_secrets_or_kms,is_permission_modification,policy_statement_count_normalized,has_wildcard_action,has_wildcard_resource,privileged_action_reach,label
invictus_enriched.csv:1292,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,85,6,0,0,0,0,0,1,0,0,0,0,0.10666666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1293,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1294,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1295,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,26,1,0,0,0,0,1,1,0,0,0,0,0.07333333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1296,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,28,1,0,0,0,0,1,1,0,0,0,0,0.07333333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1297,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,27,1,0,0,0,0,1,1,0,0,0,0,0.07333333333333333,0,0,0,0,1,0.0,0,0,0.0,0
invictus_enriched.csv:1298,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,121,1,0,0,0,0,1,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1299,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,124,1,0,0,0,0,1,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1300,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,85,6,0,0,0,0,0,1,0,0,0,0,0.10533333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1301,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,97,4,0,0,1,0,0,1,0,0,0,0,0.18266666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1302,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1303,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,4,4,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1304,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,27,1,0,0,0,0,1,1,0,0,0,0,0.068,0,0,0,0,1,0.0,0,0,0.0,0
invictus_enriched.csv:1305,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1306,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,37,3,0,0,0,0,0,1,0,0,0,0,0.10133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1307,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1308,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1309,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,85,6,0,0,0,0,0,1,0,0,0,0,0.10533333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1310,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,85,6,0,0,0,0,0,1,0,0,0,0,0.10666666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1311,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.2,22,2,0,0,0,0,0,1,0,1,0,0,0.0026666666666666666,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1312,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1313,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,85,6,0,0,0,0,0,1,0,0,0,0,0.10666666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1314,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,39,3,0,0,0,0,0,1,0,0,0,0,0.04533333333333334,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1315,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,27,1,0,0,0,0,1,1,0,0,0,0,0.07866666666666666,0,0,0,0,1,0.0,0,0,0.0,0
invictus_enriched.csv:1316,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,87,6,0,0,0,0,0,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1317,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1318,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1319,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1320,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,39,3,0,0,0,0,0,1,0,0,0,0,0.04533333333333334,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1321,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,97,4,0,0,1,0,0,1,0,0,0,0,0.18266666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1322,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,87,6,0,0,0,0,0,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1323,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1324,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,87,6,0,0,0,0,0,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1325,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1326,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,46,1,0,0,0,0,1,1,0,0,0,0,0.088,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1327,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,85,6,0,0,0,0,0,1,0,0,0,0,0.10666666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1328,bert-jan,2023-07-10 12:07:57+00:00,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1329,bert-jan,2023-07-10 12:07:57+00:00,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1330,bert-jan,2023-07-10 12:07:57+00:00,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1331,bert-jan,2023-07-10 12:07:57+00:00,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1332,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,33,3,0,0,0,0,0,1,0,0,0,0,0.3,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1333,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1334,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1335,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1336,bert-jan,2023-07-10 12:07:57+00:00,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1337,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,96,4,0,0,1,0,0,1,0,0,0,0,0.18666666666666668,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1338,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,39,3,0,0,0,0,0,1,0,0,0,0,0.04533333333333334,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1339,bert-jan,2023-07-10 12:07:57+00:00,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1340,bert-jan,2023-07-10 12:07:57+00:00,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1341,bert-jan,2023-07-10 12:07:57+00:00,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1342,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1343,bert-jan,2023-07-10 12:07:57+00:00,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1344,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1345,bert-jan,2023-07-10 12:07:57+00:00,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1346,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,96,4,0,0,1,0,0,1,0,0,0,0,0.18666666666666668,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1347,bert-jan,2023-07-10 12:07:57+00:00,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23333333333333334,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1348,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,43,3,0,0,0,0,0,1,0,0,0,0,0.26,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1349,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1350,bert-jan,2023-07-10 12:07:57+00:00,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1351,bert-jan,2023-07-10 12:07:57+00:00,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1352,bert-jan,2023-07-10 12:07:57+00:00,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1353,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,85,6,0,0,0,0,0,1,0,0,0,0,0.10666666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1354,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,27,1,0,0,0,0,1,1,0,0,0,0,0.06266666666666666,0,0,0,0,1,0.0,0,0,0.0,0
invictus_enriched.csv:1355,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,87,6,0,0,0,0,0,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1356,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,87,6,0,0,0,0,0,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1357,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1358,bert-jan,2023-07-10 12:07:57+00:00,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1359,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1360,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1361,bert-jan,2023-07-10 12:07:57+00:00,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23333333333333334,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1362,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,87,6,0,0,0,0,0,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1363,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,85,6,0,0,0,0,0,1,0,0,0,0,0.10666666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1364,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,39,3,0,0,0,0,0,1,0,0,0,0,0.04533333333333334,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1365,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,29,1,0,0,0,0,1,1,0,0,0,0,0.11066666666666666,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1366,bert-jan,2023-07-10 12:07:57+00:00,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1367,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1368,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,87,6,0,0,0,0,0,1,0,0,0,0,0.12,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1369,bert-jan,2023-07-10 12:07:57+00:00,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1370,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,39,3,0,0,0,0,0,1,0,0,0,0,0.04533333333333334,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1371,bert-jan,2023-07-10 12:07:57+00:00,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,87,6,0,0,0,0,0,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1372,bert-jan,2023-07-10 12:07:58+00:00,0,1,0.8,2,1,0.9997222222222222,0,0.22361111111111112,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,45,3,0,0,0,0,0,1,0,0,0,0,0.22266666666666668,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1373,bert-jan,2023-07-10 12:07:58+00:00,0,1,0.8,2,1,1.0,0,0.22361111111111112,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,47,3,0,0,0,0,0,1,0,0,0,0,0.304,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1374,bert-jan,2023-07-10 12:07:58+00:00,0,1,0.8,2,1,1.0,0,0.22361111111111112,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,99,4,0,0,0,0,0,1,0,0,0,0,0.19066666666666668,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1375,bert-jan,2023-07-10 12:07:58+00:00,1,0,0.8,2,1,1.0,0,0.22361111111111112,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23333333333333334,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1376,bert-jan,2023-07-10 12:07:58+00:00,0,1,0.8,2,1,1.0,0,0.22361111111111112,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,98,4,0,0,0,0,0,1,0,0,0,0,0.19066666666666668,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1377,bert-jan,2023-07-10 12:07:58+00:00,0,1,0.8,2,1,1.0,0,0.22361111111111112,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,101,4,0,0,0,0,0,1,0,0,0,0,0.196,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1378,bert-jan,2023-07-10 12:07:58+00:00,0,1,0.8,2,1,1.0,0,0.22361111111111112,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,53,3,0,0,0,0,0,1,0,0,0,0,0.11333333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1379,bert-jan,2023-07-10 12:07:58+00:00,0,1,0.8,2,1,1.0,0,0.22361111111111112,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,85,6,0,0,0,0,0,1,0,0,0,0,0.10666666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1380,bert-jan,2023-07-10 12:07:58+00:00,1,0,0.8,2,1,1.0,0,0.22361111111111112,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1381,bert-jan,2023-07-10 12:07:58+00:00,0,1,0.8,2,1,1.0,0,0.22361111111111112,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,85,6,0,0,0,0,0,1,0,0,0,0,0.10666666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1382,bert-jan,2023-07-10 12:07:58+00:00,1,0,0.8,2,1,1.0,0,0.22361111111111112,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
